raw_id,title_raw,title_norm,words_raw,decisions_raw,decisions_norm_json,num_aspects,label_signature,parse_issue,num_invalid_labels
3778,Mastek: Company fails to make most of IT revival,Mastek: Company fails to make most of IT revival,9,"{""Mastek"": ""negative""}","{""Mastek"": ""negative""}",1,negative,ok,0
3779,Meltdown in China has metal stocks sinking in India,Meltdown in China has metal stocks sinking in India,9,"{""metal stocks"": ""negative""}","{""metal stocks"": ""negative""}",1,negative,ok,0
3780,"Mentha oil remains down on low demand, supply pressure","Mentha oil remains down on low demand, supply pressure",9,"{""Mentha oil"": ""negative""}","{""Mentha oil"": ""negative""}",1,negative,ok,0
3781,Metals likely to underperform on the upside: Ashwani Gujral,Metals likely to underperform on the upside: Ashwani Gujral,9,"{""Metals"": ""negative""}","{""Metals"": ""negative""}",1,negative,ok,0
3782,MOIL Q2 net down 17% at Rs 90.56 cr,MOIL Q2 net down 17% at Rs 90.56 cr,9,"{""MOIL"": ""negative""}","{""MOIL"": ""negative""}",1,negative,ok,0
3783,Moody's downgrades Tata Steel UK's rating by one notch,Moody's downgrades Tata Steel UK's rating by one notch,9,"{""Tata Steel UK"": ""negative"", ""Moody's"": ""neutral""}","{""Moody's"": ""neutral"", ""Tata Steel UK"": ""negative""}",2,negative+neutral,ok,0
3784,Mustardseed futures slip on weak trend in spot market,Mustardseed futures slip on weak trend in spot market,9,"{""Mustardseed futures"": ""negative""}","{""Mustardseed futures"": ""negative""}",1,negative,ok,0
3785,"NCDs lose ground, funds at 6-year low in FY15","NCDs lose ground, funds at 6-year low in FY15",9,"{""NCD"": ""negative""}","{""NCD"": ""negative""}",1,negative,ok,0
3786,NDTV posts Q1 net loss at Rs 60.8 cr,NDTV posts Q1 net loss at Rs 60.8 cr,9,"{""NDTV"": ""neutral""}","{""NDTV"": ""neutral""}",1,neutral,ok,0
3787,"Near-term pressures for Telecom negative: IV Subramanium, Quantum Advisors","Near-term pressures for Telecom negative: IV Subramanium, Quantum Advisors",9,"{""Telecom"": ""negative"", ""Quantum Advisors"": ""neutral""}","{""Quantum Advisors"": ""neutral"", ""Telecom"": ""negative""}",2,negative+neutral,ok,0
3788,Negative about aviation sector as a whole: G Chokkalingam,Negative about aviation sector as a whole: G Chokkalingam,9,"{""aviation sector"": ""negative""}","{""aviation sector"": ""negative""}",1,negative,ok,0
3789,"Nifty turns choppy after hitting 7,700; top 20 bets","Nifty turns choppy after hitting 7,700; top 20 bets",9,"{""Nifty"": ""negative""}","{""Nifty"": ""negative""}",1,negative,ok,0
3790,Novartis India denies delisting plans; stock plunges over 13%,Novartis India denies delisting plans; stock plunges over 13%,9,"{""Novartis India"": ""negative""}","{""Novartis India"": ""negative""}",1,negative,ok,0
3791,"NPA situation in banks poor, aviodance advised: Mehraboon Irani","NPA situation in banks poor, aviodance advised: Mehraboon Irani",9,"{""banks"": ""negative""}","{""banks"": ""negative""}",1,negative,ok,0
3792,Nucleus Software Q4 net dips 51.74 pc; stock down,Nucleus Software Q4 net dips 51.74 pc; stock down,9,"{""Nucleus Software"": ""negative""}","{""Nucleus Software"": ""negative""}",1,negative,ok,0
3793,"Oil prices tumble to $45, bring cheer to customers","Oil prices tumble to $45, bring cheer to customers",9,"{""Oil"": ""negative""}","{""Oil"": ""negative""}",1,negative,ok,0
3794,"Oil,pricey inputs make it a sticky affair for Pidilite","Oil,pricey inputs make it a sticky affair for Pidilite",9,"{""Pidilite"": ""negative""}","{""Pidilite"": ""negative""}",1,negative,ok,0
3795,OMC stocks are not very fundamental call: UTI AMC,OMC stocks are not very fundamental call: UTI AMC,9,"{""OMC stocks"": ""negative""}","{""OMC stocks"": ""negative""}",1,negative,ok,0
3796,Onion prices down 10-15% in Maharashtra on better supplies,Onion prices down 10-15% in Maharashtra on better supplies,9,"{""Onion"": ""negative""}","{""Onion"": ""negative""}",1,negative,ok,0
3797,Onion Prices may retreat in October on high supplies,Onion Prices may retreat in October on high supplies,9,"{""Onion"": ""negative""}","{""Onion"": ""negative""}",1,negative,ok,0
3798,Oracle Financial Services plunges on dispute with Irish customer,Oracle Financial Services plunges on dispute with Irish customer,9,"{""Oracle Financial Services"": ""negative""}","{""Oracle Financial Services"": ""negative""}",1,negative,ok,0
3799,"Orchid Chemicals is a sell: Ashwani Gujral, Market Strategist","Orchid Chemicals is a sell: Ashwani Gujral, Market Strategist",9,"{""Orchid Chemicals"": ""negative""}","{""Orchid Chemicals"": ""negative""}",1,negative,ok,0
3800,Outperformance of CNX IT may not continue: Ashwani Gujral,Outperformance of CNX IT may not continue: Ashwani Gujral,9,"{""CNX IT"": ""neutral""}","{""CNX IT"": ""neutral""}",1,neutral,ok,0
3801,Overweight on cement sector at current juncture: BP Singh,Overweight on cement sector at current juncture: BP Singh,9,"{""cement sector"": ""positive""}","{""cement sector"": ""positive""}",1,positive,ok,0
3802,Packaging cos plunge on plastic ban for gutka products,Packaging cos plunge on plastic ban for gutka products,9,"{""Packaging cos"": ""negative""}","{""Packaging cos"": ""negative""}",1,negative,ok,0
3803,Panacea Biotec Q2 net loss at Rs 56 crore,Panacea Biotec Q2 net loss at Rs 56 crore,9,"{""Panacea Biotec"": ""neutral""}","{""Panacea Biotec"": ""neutral""}",1,neutral,ok,0
3804,Pantaloons reports loss of Rs 15.66 crore in Q3,Pantaloons reports loss of Rs 15.66 crore in Q3,9,"{""Pantaloons"": ""neutral""}","{""Pantaloons"": ""neutral""}",1,neutral,ok,0
3805,Petrol price hike is definitely on the cards: Sethuram,Petrol price hike is definitely on the cards: Sethuram,9,"{""Petrol"": ""positive""}","{""Petrol"": ""positive""}",1,positive,ok,0
3806,Pipavav Defence scrip plunges 10% on lower-than-expected purchase price,Pipavav Defence scrip plunges 10% on lower-than-expected purchase price,9,"{""Pipavav Defence"": ""negative""}","{""Pipavav Defence"": ""negative""}",1,negative,ok,0
3807,Piramal Enterprises Q3 net loss at Rs 11 crore,Piramal Enterprises Q3 net loss at Rs 11 crore,9,"{""Piramal Enterprises"": ""neutral""}","{""Piramal Enterprises"": ""neutral""}",1,neutral,ok,0
3808,Platinum supplies may be hit if Africa unrest spirals,Platinum supplies may be hit if Africa unrest spirals,9,"{""Platinum"": ""negative""}","{""Platinum"": ""negative""}",1,negative,ok,0
3809,Polaris Financial hits lower circuit of 5% post demerger,Polaris Financial hits lower circuit of 5% post demerger,9,"{""Polaris Financial"": ""negative""}","{""Polaris Financial"": ""negative""}",1,negative,ok,0
3810,Police frame charges against Jignesh Shah in NSEL scam,Police frame charges against Jignesh Shah in NSEL scam,9,"{""NSEL"": ""negative""}","{""NSEL"": ""negative""}",1,negative,ok,0
3811,Power stocks may suffer in shorter term: Avinnash Gorakssakar,Power stocks may suffer in shorter term: Avinnash Gorakssakar,9,"{""Power stocks"": ""negative""}","{""Power stocks"": ""negative""}",1,negative,ok,0
3812,"PowerGrid Q2 net profit declines to Rs 1,201.27 crore","PowerGrid Q2 net profit declines to Rs 1,201.27 crore",9,"{""PowerGrid"": ""negative""}","{""PowerGrid"": ""negative""}",1,negative,ok,0
3813,Pre-market: Nifty seen opening lower; may retest 6650 levels,Pre-market: Nifty seen opening lower; may retest 6650 levels,9,"{""Nifty"": ""negative""}","{""Nifty"": ""negative""}",1,negative,ok,0
3814,"Pressure likely on commodity prices: Saurabh Mukherjea, Ambit Capital","Pressure likely on commodity prices: Saurabh Mukherjea, Ambit Capital",9,"{""commodity"": ""negative"", ""Ambit Capital"": ""neutral""}","{""Ambit Capital"": ""neutral"", ""commodity"": ""negative""}",2,negative+neutral,ok,0
3815,"PSUs languishing in valuations, but offer pockets of hope","PSUs languishing in valuations, but offer pockets of hope",9,"{""PSUs"": ""negative""}","{""PSUs"": ""negative""}",1,negative,ok,0
3816,Public offers feel heat of sliding market in 2011,Public offers feel heat of sliding market in 2011,9,"{""market"": ""negative""}","{""market"": ""negative""}",1,negative,ok,0
3817,Pulse prices dip by 4% -5% but tur defiant,Pulse prices dip by 4% -5% but tur defiant,9,"{""tur"": ""positive"", ""Pulse"": ""negative""}","{""Pulse"": ""negative"", ""tur"": ""positive""}",2,negative+positive,ok,0
3818,Punjab farmers advised to sell potato harvest in March,Punjab farmers advised to sell potato harvest in March,9,"{""potato"": ""negative""}","{""potato"": ""negative""}",1,negative,ok,0
3819,Ranbaxy Laboratories: Settlement takes away gains from Lipitor launch,Ranbaxy Laboratories: Settlement takes away gains from Lipitor launch,9,"{""Ranbaxy Laboratories"": ""negative""}","{""Ranbaxy Laboratories"": ""negative""}",1,negative,ok,0
3820,Raymond slips post drop of 86% in Q2 profit,Raymond slips post drop of 86% in Q2 profit,9,"{""Raymond"": ""negative""}","{""Raymond"": ""negative""}",1,negative,ok,0
3821,RCF Q3 net falls 28% to Rs 52.90 crore,RCF Q3 net falls 28% to Rs 52.90 crore,9,"{""RCF"": ""negative""}","{""RCF"": ""negative""}",1,negative,ok,0
3822,Recommend short term trading in PSU banks: G Chokkalingam,Recommend short term trading in PSU banks: G Chokkalingam,9,"{""PSU banks"": ""negative""}","{""PSU banks"": ""negative""}",1,negative,ok,0
3823,redBus founders Phanindra Sama and Charan Padmaraju exit Ibibo,redBus founders Phanindra Sama and Charan Padmaraju exit Ibibo,9,"{""redBus"": ""neutral"", ""Ibibo"": ""neutral""}","{""Ibibo"": ""neutral"", ""redBus"": ""neutral""}",2,neutral,ok,0
3824,Refined soya oil futures remain weak on sluggish demand,Refined soya oil futures remain weak on sluggish demand,9,"{""Refined soya oil futures"": ""negative""}","{""Refined soya oil futures"": ""negative""}",1,negative,ok,0
3825,Refined soya oil futures weaken on low spot demand,Refined soya oil futures weaken on low spot demand,9,"{""Refined soya oil futures"": ""negative""}","{""Refined soya oil futures"": ""negative""}",1,negative,ok,0
3826,"Retail investors should avoid Infrastructure: Rajesh Jain, Market Strategist","Retail investors should avoid Infrastructure: Rajesh Jain, Market Strategist",9,"{""Infrastructure"": ""negative""}","{""Infrastructure"": ""negative""}",1,negative,ok,0
3827,Risk reward in Infosys unfavourable at current levels: Nomura,Risk reward in Infosys unfavourable at current levels: Nomura,9,"{""Infosys"": ""negative""}","{""Infosys"": ""negative""}",1,negative,ok,0
3828,Risk reward not favourable for Tata Motors: Hemang Jani,Risk reward not favourable for Tata Motors: Hemang Jani,9,"{""Tata Motors"": ""negative""}","{""Tata Motors"": ""negative""}",1,negative,ok,0
3829,"Rupee drops 7 paise, trades at 58.54 Vs dollar","Rupee drops 7 paise, trades at 58.54 Vs dollar",9,"{""Rupee"": ""negative""}","{""Rupee"": ""negative""}",1,negative,ok,0
3830,Rupee falls 17 paise against dollar in early trade,Rupee falls 17 paise against dollar in early trade,9,"{""Rupee"": ""negative""}","{""Rupee"": ""negative""}",1,negative,ok,0
3831,"Rupee hits over 9-mth low, RBI seen capping fall","Rupee hits over 9-mth low, RBI seen capping fall",9,"{""Rupee"": ""negative"", ""RBI"": ""neutral""}","{""RBI"": ""neutral"", ""Rupee"": ""negative""}",2,negative+neutral,ok,0
3832,Rupee slips against US dollar as Iraq violence intensifies,Rupee slips against US dollar as Iraq violence intensifies,9,"{""Rupee"": ""negative"", ""US dollar"": ""neutral""}","{""Rupee"": ""negative"", ""US dollar"": ""neutral""}",2,negative+neutral,ok,0
3833,"Rupee trims early losses, trades at 60.22 per dollar","Rupee trims early losses, trades at 60.22 per dollar",9,"{""Rupee"": ""positive""}","{""Rupee"": ""positive""}",1,positive,ok,0
3834,Russia RTS index down 4 percent to five-year low,Russia RTS index down 4 percent to five-year low,9,"{""Russia RTS index"": ""negative""}","{""Russia RTS index"": ""negative""}",1,negative,ok,0
3835,Russian rouble slips as support from tax period fades,Russian rouble slips as support from tax period fades,9,"{""Russian rouble"": ""negative""}","{""Russian rouble"": ""negative""}",1,negative,ok,0
3836,S.Korean stocks slip on persistent foreign selling; won down,S.Korean stocks slip on persistent foreign selling; won down,9,"{""S.Korean stocks"": ""negative""}","{""S.Korean stocks"": ""negative""}",1,negative,ok,0
3837,Sahara group listed scrips slip after Subrata Roy's arrest,Sahara group listed scrips slip after Subrata Roy's arrest,9,"{""Sahara group"": ""negative""}","{""Sahara group"": ""negative""}",1,negative,ok,0
3838,SAT upholds order against Ram Kaashyap Investment and promoter,SAT upholds order against Ram Kaashyap Investment and promoter,9,"{""SAT"": ""neutral""}","{""SAT"": ""neutral""}",1,neutral,ok,0
3839,SAT upholds SEBI ruling against FTIL on stake sales,SAT upholds SEBI ruling against FTIL on stake sales,9,"{""SAT"": ""neutral"", ""SEBI"": ""neutral"", ""FTIL"": ""neutral""}","{""FTIL"": ""neutral"", ""SAT"": ""neutral"", ""SEBI"": ""neutral""}",3,neutral,ok,0
3840,"SBI's downside is of concern: CK Narayan, Sharyans Resources","SBI's downside is of concern: CK Narayan, Sharyans Resources",9,"{""SBI"": ""negative"", ""Sharyans Resources"": ""neutral""}","{""SBI"": ""negative"", ""Sharyans Resources"": ""neutral""}",2,negative+neutral,ok,0
3841,Sebi bars Haldhar Realty from raising money from investors,Sebi bars Haldhar Realty from raising money from investors,9,"{""Haldhar Realty"": ""negative"", ""Sebi"": ""neutral""}","{""Haldhar Realty"": ""negative"", ""Sebi"": ""neutral""}",2,negative+neutral,ok,0
3842,Sebi bars Rising Agrotech from fund raising via securities,Sebi bars Rising Agrotech from fund raising via securities,9,"{""Rising Agrotech"": ""negative"", ""Sebi"": ""neutral""}","{""Rising Agrotech"": ""negative"", ""Sebi"": ""neutral""}",2,negative+neutral,ok,0
3843,Sebi imposes Rs 4.5 lakh fine on Rajlaxmi Industries,Sebi imposes Rs 4.5 lakh fine on Rajlaxmi Industries,9,"{""Rajlaxmi Industries"": ""negative"", ""Sebi"": ""neutral""}","{""Rajlaxmi Industries"": ""negative"", ""Sebi"": ""neutral""}",2,negative+neutral,ok,0
3844,Sebi imposes Rs 5 lakh fine on Serene Industries,Sebi imposes Rs 5 lakh fine on Serene Industries,9,"{""Serene Industries"": ""negative"", ""Sebi"": ""neutral""}","{""Sebi"": ""neutral"", ""Serene Industries"": ""negative""}",2,negative+neutral,ok,0
3845,Sebi imposes Rs 5 lakh fine on Sunrise Proteins,Sebi imposes Rs 5 lakh fine on Sunrise Proteins,9,"{""Sunrise Proteins"": ""negative"", ""Sebi"": ""neutral""}","{""Sebi"": ""neutral"", ""Sunrise Proteins"": ""negative""}",2,negative+neutral,ok,0
3846,Selling pressure may continue in Sesa Goa: Seshadri Bharathan,Selling pressure may continue in Sesa Goa: Seshadri Bharathan,9,"{""Sesa Goa"": ""negative""}","{""Sesa Goa"": ""negative""}",1,negative,ok,0
3847,Sesa Sterlite slips over 2% as government challenges merger,Sesa Sterlite slips over 2% as government challenges merger,9,"{""Sesa Sterlite"": ""negative""}","{""Sesa Sterlite"": ""negative""}",1,negative,ok,0
3848,Shalimar Paints Q3 dips 67.16% at Rs 1.54 crore,Shalimar Paints Q3 dips 67.16% at Rs 1.54 crore,9,"{""Shalimar Paints"": ""negative""}","{""Shalimar Paints"": ""negative""}",1,negative,ok,0
3849,Share price of ITC Ltd crashes by over 6%,Share price of ITC Ltd crashes by over 6%,9,"{""ITC Ltd"": ""negative""}","{""ITC Ltd"": ""negative""}",1,negative,ok,0
3850,Shareholder LIC cautions L&T to keep off its territory,Shareholder LIC cautions L&T to keep off its territory,9,"{""L&T"": ""negative"", ""LIC"": ""neutral""}","{""L&T"": ""negative"", ""LIC"": ""neutral""}",2,negative+neutral,ok,0
3851,"Shortsell ICICI Bank: CK Narayan, Growth Avenues Asset Advisors","Shortsell ICICI Bank: CK Narayan, Growth Avenues Asset Advisors",9,"{""ICICI Bank"": ""negative"", ""Growth Avenues Asset Advisors"": ""neutral""}","{""Growth Avenues Asset Advisors"": ""neutral"", ""ICICI Bank"": ""negative""}",2,negative+neutral,ok,0
3852,"Significant corrections from these levels unlikely: Ashwani Gujral, Ashwanigujral.com","Significant corrections from these levels unlikely: Ashwani Gujral, Ashwanigujral.com",9,"{""Ashwanigujral.com"": ""neutral""}","{""Ashwanigujral.com"": ""neutral""}",1,neutral,ok,0
